query,title,description,content,vaderScore,finbertResult
S&P 500 Index,Wall St futures muted as auto stocks slide after Trump's tariffs,"Futures tracking Wall Street's main indexes were subdued on Thursday, with auto stocks set to extend losses after President Donald Trump's latest tariff salv...","Futures tracking Wall Street's main indexes were subdued on Thursday, with auto stocks set to extend losses after President Donald Trump's latest tariff salvo.
In a late-night announcement on Wednes… [+1564 chars]",-0.4588,negative
S&P 500 Index,S&P 500 ends lower as investors digest Trump's auto tariffs,"(Reuters) -The S&P 500 ended lower on Thursday, as investors grappled with U.S. President Donald Trump's latest trade tariff announcement that hit shares of ...","By Noel Randewich
(Reuters) -The S&amp;P 500 ended lower on Thursday, as investors grappled with U.S. President Donald Trump's latest trade tariff announcement that hit shares of General Motors and … [+3301 chars]",-0.296,negative
S&P 500 Index,Envestnet Portfolio Solutions Inc. Acquires New Position in FT Vest U.S. Equity Buffer ETF – January (BATS:FJAN),"Envestnet Portfolio Solutions Inc. acquired a new stake in FT Vest U.S. Equity Buffer ETF – January (BATS:FJAN – Free Report) during the 4th quarter, according to the company in its most recent filing with the SEC. The institutional investor acquired 9,463 sh…","Envestnet Portfolio Solutions Inc. acquired a new stake in FT Vest U.S. Equity Buffer ETF – January (BATS:FJAN – Free Report) during the 4th quarter, according to the company in its most recent filin… [+2792 chars]",0.8658,neutral
S&P 500 Index,What we lose when the world goes all-in on index investing,"Carol Geremia, president of MFS, frets that investors care more about beating indexes and benchmarks and less about finding great long-term investments in companies.","When Carol Geremia, president of Boston-based mutual fund company MFS, started in the business 40 years ago, the investing world was in a dark and different place.
Though the market was beginning to… [+5389 chars]",0.2635,neutral
S&P 500 Index,"Envestnet Portfolio Solutions Inc. Takes $371,000 Position in Invesco S&P 500 Equal Weight Communication Services ETF (NYSEARCA:RSPC)","Envestnet Portfolio Solutions Inc. purchased a new position in Invesco S&P 500 Equal Weight Communication Services ETF (NYSEARCA:RSPC – Free Report) during the fourth quarter, according to the company in its most recent filing with the Securities and Exchange…","Envestnet Portfolio Solutions Inc. purchased a new position in Invesco S&amp;P 500 Equal Weight Communication Services ETF (NYSEARCA:RSPC – Free Report) during the fourth quarter, according to the co… [+3225 chars]",0.8979,neutral
S&P 500 Index,"Envestnet Portfolio Solutions Inc. Sells 3,406 Shares of ProShares Ultra S&P500 (NYSEARCA:SSO)","Envestnet Portfolio Solutions Inc. cut its holdings in shares of ProShares Ultra S&P500 (NYSEARCA:SSO – Free Report) by 46.6% during the 4th quarter, according to its most recent Form 13F filing with the Securities and Exchange Commission (SEC). The fund owne…","Envestnet Portfolio Solutions Inc. cut its holdings in shares of ProShares Ultra S&amp;P500 (NYSEARCA:SSO – Free Report) by 46.6% during the 4th quarter, according to its most recent Form 13F filing … [+3005 chars]",0.9231,negative
S&P 500 Index,Envestnet Portfolio Solutions Inc. Reduces Position in FT Vest Rising Dividend Achievers Target Income ETF (BATS:RDVI),"Envestnet Portfolio Solutions Inc. trimmed its position in FT Vest Rising Dividend Achievers Target Income ETF (BATS:RDVI – Free Report) by 18.2% during the 4th quarter, Holdings Channel reports. The institutional investor owned 17,023 shares of the company’s…","Envestnet Portfolio Solutions Inc. trimmed its position in FT Vest Rising Dividend Achievers Target Income ETF (BATS:RDVI – Free Report) by 18.2% during the 4th quarter, Holdings Channel reports. The… [+3183 chars]",0.8979,negative
S&P 500 Index,"Commonwealth Equity Services LLC Sells 5,901 Shares of Innovator U.S. Equity Ultra Buffer ETF – March (BATS:UMAR)","Commonwealth Equity Services LLC reduced its position in shares of Innovator U.S. Equity Ultra Buffer ETF – March (BATS:UMAR – Free Report) by 7.8% during the fourth quarter, Holdings Channel reports. The institutional investor owned 69,421 shares of the comp…","Commonwealth Equity Services LLC reduced its position in shares of Innovator U.S. Equity Ultra Buffer ETF – March (BATS:UMAR – Free Report) by 7.8% during the fourth quarter, Holdings Channel reports… [+2804 chars]",0.9246,negative
S&P 500 Index,Raymond James Financial Inc. Makes New Investment in Innovator U.S. Equity Ultra Buffer ETF – August (BATS:UAUG),"Raymond James Financial Inc. purchased a new position in Innovator U.S. Equity Ultra Buffer ETF – August (BATS:UAUG – Free Report) during the 4th quarter, HoldingsChannel.com reports. The fund purchased 118,639 shares of the company’s stock, valued at approxi…","Raymond James Financial Inc. purchased a new position in Innovator U.S. Equity Ultra Buffer ETF – August (BATS:UAUG – Free Report) during the 4th quarter, HoldingsChannel.com reports. The fund purcha… [+2895 chars]",0.8934,neutral
S&P 500 Index,"S&P 500, Nasdaq 100 Trackers SPY And QQQ Below 200-Day Average As Tariff Concerns Continue To Trouble Markets","The exchange-traded funds tracking the S&P 500 index fell again, whereas the one tracking the Nasdaq 100 continues to remain below its 200-day average as President Donald Trump‘s tariff announcements continue to make headlines.
What Happened: The technical an…","The exchange-traded funds tracking the S&amp;P 500 index fell again, whereas the one tracking the Nasdaq 100 continues to remain below its 200-day average as President Donald Trumps tariff announceme… [+150 chars]",-0.4019,negative
S&P 500 Index,Raymond James Financial Inc. Makes New Investment in Innovator U.S. Equity Buffer ETF – February (BATS:BFEB),"Raymond James Financial Inc. acquired a new stake in shares of Innovator U.S. Equity Buffer ETF – February (BATS:BFEB – Free Report) in the fourth quarter, according to its most recent Form 13F filing with the Securities & Exchange Commission. The firm acquir…","Raymond James Financial Inc. acquired a new stake in shares of Innovator U.S. Equity Buffer ETF – February (BATS:BFEB – Free Report) in the fourth quarter, according to its most recent Form 13F filin… [+2543 chars]",0.9042,neutral
S&P 500 Index,Asian Stocks Decline as Trump Tariffs Sap Risk: Markets Wrap,"Asian equities dropped after President Donald Trump imposed a 25% tariff on US auto imports, prompting investors to pare bets on riskier investments due to concerns about growth in the world’s largest economy. Shares of automakers slid.","Asian equities dropped after President Donald Trump imposed a 25% tariff on US auto imports, prompting investors to pare bets on riskier investments due to concerns about growth in the worlds largest… [+8856 chars]",-0.0258,negative
S&P 500 Index,Tariff tensions and expiry fears trigger market volatility,"Market opens with gains, driven by FIIs, amid global trade tensions and sector-specific movements, requiring cautious navigation.","The market opened with marginal gains on Thursday, with the Sensex rising 210.78 points to 77,499.28, up 0.27 per cent, and the Nifty 50 climbing 62.75 points to 23,549.60, reflecting a 0.27 per cent… [+4078 chars]",-0.3384,positive
S&P 500 Index,Stock market today: Asian shares sag after Trump raises tariffs on auto imports,"TOKYO (AP) — Shares sagged Thursday in Asia, apart from China, after President Donald Trump announced he will slap 25% tariffs on imported cars. Trump said he was raising duties on auto imports to encourage more manufacturing in the U.S., but the impact will …","Author of the article:
Article content
TOKYO (AP) Shares sagged Thursday in Asia, apart from China, after President Donald Trump announced he will slap 25% tariffs on imported cars.
Trump said he … [+7142 chars]",0.775,negative
