insider_name,relationship_to_issuer,shares_bought,trade_date,transaction_type,shares,price_per_share,shares_owned_after_transaction,total_value,avg_book_price
Jolla Alice L.,Chief Accounting Officer,-423.0,11/30/2020,F,423.0,215.23,58729.0,91042.29,1.5502101176590781
Young Christopher David,"EVP, Business Development",0.0,11/11/2020,A,0.0,0.0,17318.0,0.0,0.0
Young Christopher David,"EVP, Business Development",0.0,11/11/2020,A,0.0,0.0,100440.0,0.0,0.0
Young Christopher David,"EVP, Business Development",0.0,,,0.0,0.0,1500.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",0.0,,,0.0,0.0,1392573.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-52250.0,11/05/2020,S,52250.0,222.5199,0.0,11626664.775,0.0
Nadella Satya,"Director, Chief Executive Officer",-52250.0,11/05/2020,S,52250.0,222.5199,0.0,11626664.775,0.0
SMITH BRADFORD L,President,-135043.0,11/05/2020,S,135043.0,222.3478,778439.0,30026513.9554,38.5727256154946
SMITH BRADFORD L,President,-64957.0,11/05/2020,S,64957.0,223.0546,713482.0,14488957.6522,20.307390588970712
SMITH BRADFORD L,President,-5000.0,11/03/2020,G,5000.0,0.0,0.0,0.0,0.0
Jolla Alice L.,Chief Accounting Officer,-178.0,10/15/2020,F,178.0,220.86,59152.0,39313.08,0.6646111712199081
Hogan Kathleen T,"EVP, Human Resources",-878.0,09/18/2020,F,878.0,202.91,219064.0,178154.98,0.8132553956834533
Hogan Kathleen T,"EVP, Human Resources",0.0,09/14/2020,A,0.0,0.0,219942.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",0.0,09/15/2020,A,0.0,0.0,1392573.0,0.0,0.0
SMITH BRADFORD L,President/Chief Legal Officer,0.0,09/14/2020,A,0.0,0.0,913482.0,0.0,0.0
Hood Amy,EVP & Chief Financial Officer,0.0,09/14/2020,A,0.0,0.0,484867.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,09/14/2020,A,0.0,0.0,612273.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,197883.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,59699.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",0.0,09/14/2020,A,0.0,0.0,109253.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",-6000.0,09/09/2020,S,6000.0,207.55,122943.0,1245300.0,10.12908420975574
Capossela Christopher C,"EVP, Chief Marketing Officer",-4000.0,09/09/2020,S,4000.0,210.01,118943.0,840040.0,7.0625425624038405
Capossela Christopher C,"EVP, Chief Marketing Officer",-8000.0,09/09/2020,S,8000.0,211.96,110943.0,1695680.0,15.284245062779986
Capossela Christopher C,"EVP, Chief Marketing Officer",-5000.0,09/09/2020,S,5000.0,213.0,105943.0,1065000.0,10.052575441511001
Capossela Christopher C,"EVP, Chief Marketing Officer",-4500.0,09/10/2020,S,4500.0,205.92,101443.0,926640.0,9.134587896651322
Capossela Christopher C,"EVP, Chief Marketing Officer",-2500.0,09/10/2020,S,2500.0,208.555,98943.0,521387.5,5.269574401423042
WARRIOR PADMASREE,Director,0.0,,,0.0,0.0,11231.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,79.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,13600.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,13600.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
List-Stoll Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15805.0,0.0,0.0
WARRIOR PADMASREE,Director,0.0,09/04/2020,A,0.0,0.0,11231.0,0.0,0.0
Walmsley Emma N,Director,0.0,09/04/2020,A,0.0,0.0,526.0,0.0,0.0
Walmsley Emma N,Director,-70.0,09/04/2020,F,70.0,214.25,456.0,14997.5,32.88925438596491
Walmsley Emma N,Director,-0.0,09/08/2020,S,0.0,206.51,414.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,79.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,13600.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,13600.0,0.0,0.0
STANTON JOHN W,Director,0.0,09/04/2020,A,0.0,0.0,75089.0,0.0,0.0
STANTON JOHN W,Director,0.0,,,0.0,0.0,7243.0,0.0,0.0
SORENSON ARNE M,Director,0.0,09/04/2020,A,0.0,0.0,4326.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,09/04/2020,A,0.0,0.0,41076.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,,,0.0,0.0,525.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
List-Stoll Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
Johnston Hugh F,Director,0.0,06/04/2020,A,0.0,0.0,5033.0,0.0,0.0
Johnston Hugh F,Director,0.0,,,0.0,0.0,0.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15805.0,0.0,0.0
Hood Amy,"EVP, Chief Financial Officer",-80000.0,09/03/2020,S,80000.0,218.14,452720.0,17451200.0,38.54744654532603
SMITH BRADFORD L,President,0.0,08/31/2020,A,0.0,0.0,955482.0,0.0,0.0
SMITH BRADFORD L,President,-57435.0,08/31/2020,F,57435.0,228.91,898047.0,13147445.85,14.64004205793238
SMITH BRADFORD L,President,-12500.0,08/17/2020,G,12500.0,0.0,885547.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",0.0,08/31/2020,A,0.0,0.0,1553551.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-110661.0,08/31/2020,F,110661.0,228.91,1442890.0,25331409.509999998,17.556022642058643
Nadella Satya,"Director, Chief Executive Officer",-0.0,09/01/2020,S,0.0,2261327.0,1359318.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",0.0,,,0.0,0.0,0.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",0.0,,,0.0,0.0,0.0,0.0,0.0
Jolla Alice L.,Chief Accounting Officer,0.0,08/31/2020,A,0.0,0.0,58488.0,0.0,0.0
Jolla Alice L.,Chief Accounting Officer,0.0,08/31/2020,A,0.0,0.0,60262.0,0.0,0.0
Jolla Alice L.,Chief Accounting Officer,-932.0,08/31/2020,F,932.0,228.91,59330.0,213344.12,3.595889431990561
Hood Amy,"EVP, Chief Financial Officer",0.0,08/31/2020,A,0.0,0.0,598855.0,0.0,0.0
Hood Amy,"EVP, Chief Financial Officer",-66135.0,08/31/2020,F,66135.0,228.91,532720.0,15138962.85,28.41823631551284
Hogan Kathleen T,"EVP, Human Resources",0.0,08/31/2020,A,0.0,0.0,236742.0,0.0,0.0
Hogan Kathleen T,"EVP, Human Resources",-29548.0,08/31/2020,F,29548.0,228.91,207194.0,6763832.68,32.644925432203635
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,08/31/2020,A,0.0,0.0,653376.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,-63273.0,08/31/2020,F,63273.0,228.91,590103.0,14483822.43,24.544566677342768
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,197883.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,59699.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",0.0,08/31/2020,A,0.0,0.0,161315.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",-32372.0,08/31/2020,F,32372.0,228.91,128943.0,7410274.52,57.46938197498119
COURTOIS JEAN PHILIPPE,Executive Vice President,-15014.0,08/25/2020,S,15014.0,213.5854,545484.0,3206771.1955999997,5.878763072060775
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,197883.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,59699.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
Hogan Kathleen T,"EVP, Human Resources",-30871.0,08/17/2020,S,30871.0,209.8981,176.321,6479764.2451,36749.815649298725
COURTOIS JEAN PHILIPPE,Executive Vice President,-15140.0,08/06/2020,S,15140.0,215.0,560498.0,3255100.0,5.807514032164254
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,197883.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,59699.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",-4000.0,06/30/2020,G,4000.0,0.0,0.0,0.0,0.0
WARRIOR PADMASREE,Director,0.0,,,0.0,0.0,10998.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,79.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,13600.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,13600.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
List-Stoll Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15805.0,0.0,0.0
WARRIOR PADMASREE,Director,0.0,06/04/2020,A,0.0,0.0,10998.0,0.0,0.0
Walmsley Emma N,Director,0.0,06/04/2020,A,0.0,0.0,424.0,0.0,0.0
Walmsley Emma N,Director,-82.0,06/04/2020,F,82.0,182.92,342.0,14999.439999999999,43.85801169590643
Walmsley Emma N,Director,-0.0,06/08/2020,S,0.0,186.0513,293.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,-27200.0,05/05/2020,G,27200.0,0.0,79.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,13600.0,05/05/2020,G,13600.0,0.0,0.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,13600.0,05/05/2020,G,13600.0,0.0,0.0,0.0,0.0
STANTON JOHN W,Director,0.0,06/04/2020,A,0.0,0.0,74856.0,0.0,0.0
STANTON JOHN W,Director,0.0,,,0.0,0.0,7243.0,0.0,0.0
SORENSON ARNE M,Director,0.0,06/04/2020,A,0.0,0.0,4093.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,06/04/2020,A,0.0,0.0,40843.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,,,0.0,0.0,525.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",0.0,,,0.0,0.0,1349105.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",0.0,,,0.0,0.0,104500.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-0.0,02/29/2020,G,0.0,0.0,0.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",52250.0,02/29/2020,G,52250.0,0.0,0.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",52250.0,02/29/2020,G,52250.0,0.0,0.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-11337.0,05/04/2020,G,11337.0,0.0,1337768.0,0.0,0.0
List-Stoll Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
Johnston Hugh F,Director,0.0,06/04/2020,A,0.0,0.0,4800.0,0.0,0.0
Johnston Hugh F,Director,0.0,,,0.0,0.0,0.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15805.0,0.0,0.0
BROD FRANK H,Chief Accounting Officer,-1232.0,06/01/2020,F,1232.0,183.25,55904.0,225764.0,4.038423010875787
Johnson Margaret L,"EVP, Business Development",0.0,,,0.0,0.0,50023.0,0.0,0.0
Johnson Margaret L,"EVP, Business Development",-35000.0,05/01/2020,S,35000.0,176.08,0.0,6162800.0,0.0
BROD FRANK H,Chief Accounting Officer,-3000.0,05/01/2020,S,3000.0,176.937,57136.0,530811.0,9.290307336880426
Hogan Kathleen T,"EVP, Human Resources",-878.0,03/18/2020,F,878.0,146.57,207037.0,128688.45999999999,0.6215722793510339
List-Stoll Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
WARRIOR PADMASREE,Director,0.0,,,0.0,0.0,10725.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,27279.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15805.0,0.0,0.0
Walmsley Emma N,Director,-54.0,03/03/2020,S,54.0,164.5763,151.0,8887.1202,58.85510066225165
SMITH BRADFORD L,President,-7524.0,03/02/2020,F,7524.0,162.01,837534.0,1218963.24,1.4554194098388842
Nadella Satya,"Director, Chief Executive Officer",-16829.0,03/02/2020,F,16829.0,162.01,1629279.0,2726466.29,1.673418911064342
Nadella Satya,"Director, Chief Executive Officer",-0.0,03/03/2020,S,0.0,163.0593,1622968.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-0.0,03/03/2020,S,0.0,164.04,1598080.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-0.0,03/03/2020,S,0.0,164.9689,1565139.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-0.0,03/03/2020,S,0.0,165.949,1543620.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-0.0,03/03/2020,S,0.0,166.9494,1532462.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-0.0,03/03/2020,S,0.0,168.0723,1506034.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-0.0,03/03/2020,S,0.0,168.8946,1469569.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-0.0,03/03/2020,S,0.0,170.047,1431180.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-0.0,03/03/2020,S,0.0,171.0338,1392525.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-0.0,03/03/2020,S,0.0,171.9607,1363261.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-0.0,03/03/2020,S,0.0,172.8083,1351705.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-0.0,03/03/2020,S,0.0,173.8363,1349305.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-0.0,03/03/2020,S,0.0,174.715,1349105.0,0.0,0.0
Johnson Margaret L,"EVP, Business Development",-3957.0,03/02/2020,F,3957.0,162.01,58466.0,641073.57,10.964895323777922
Johnson Margaret L,"EVP, Business Development",0.0,,,0.0,0.0,282727.0,0.0,0.0
Hood Amy,"EVP, Chief Financial Officer",-9492.0,03/02/2020,F,9492.0,162.01,465069.0,1537798.92,3.306603794275688
Hogan Kathleen T,"EVP, Human Resources",-4168.0,03/02/2020,F,4168.0,162.01,208175.0,675257.6799999999,3.2437020775789596
Hogan Kathleen T,"EVP, Human Resources",-260.0,12/18/2019,G,260.0,0.0,207915.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,-6872.0,03/02/2020,F,6872.0,162.01,575638.0,1113332.72,1.934084824142951
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,197883.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,59699.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",-3466.0,03/02/2020,F,3466.0,162.01,98265.0,561526.6599999999,5.7144116419885
BROD FRANK H,Chief Accounting Officer,-3553.0,03/02/2020,F,3553.0,162.01,65136.0,575621.5299999999,8.837225650945712
BROD FRANK H,Chief Accounting Officer,-0.0,03/03/2020,S,0.0,173.8,60136.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",-3100.0,02/06/2020,G,3100.0,0.0,101731.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",0.0,02/06/2020,A,0.0,0.0,2000258.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-354150.0,02/06/2020,F,354150.0,179.9,1646108.0,63711585.0,38.704377234057546
Nadella Satya,"Director, Chief Executive Officer",0.0,,,0.0,0.0,0.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,-18000.0,02/04/2020,S,18000.0,179.545,582510.0,3231810.0,5.548076427872483
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,197883.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,59699.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
WARRIOR PADMASREE,Director,0.0,01/31/2020,A,0.0,0.0,10725.0,0.0,0.0
Walmsley Emma N,Director,0.0,01/31/2020,A,0.0,0.0,293.0,0.0,0.0
Walmsley Emma N,Director,-88.0,01/31/2020,F,88.0,170.23,205.0,14980.24,73.07434146341463
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,27279.0,0.0,0.0
STANTON JOHN W,Director,0.0,01/31/2020,A,0.0,0.0,74583.0,0.0,0.0
STANTON JOHN W,Director,0.0,,,0.0,0.0,7243.0,0.0,0.0
SORENSON ARNE M,Director,0.0,01/31/2020,A,0.0,0.0,3820.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,01/31/2020,A,0.0,0.0,40570.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,,,0.0,0.0,525.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
List-Stoll Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
Johnston Hugh F,Director,0.0,01/31/2020,A,0.0,0.0,4527.0,0.0,0.0
Johnston Hugh F,Director,0.0,,,0.0,0.0,0.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15805.0,0.0,0.0
WARRIOR PADMASREE,Director,0.0,,,0.0,0.0,10432.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,27279.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
List-Stoll Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15805.0,0.0,0.0
SMITH BRADFORD L,President,-14000.0,12/04/2019,G,14000.0,0.0,0.0,0.0,0.0
Johnson Margaret L,"EVP, Business Development",0.0,,,0.0,0.0,62423.0,0.0,0.0
Johnson Margaret L,"EVP, Business Development",-35000.0,12/05/2019,S,35000.0,150.0132,0.0,5250462.0,0.0
WARRIOR PADMASREE,Director,0.0,12/03/2019,A,0.0,0.0,10432.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,27279.0,0.0,0.0
STANTON JOHN W,Director,0.0,12/03/2019,A,0.0,0.0,74290.0,0.0,0.0
STANTON JOHN W,Director,0.0,,,0.0,0.0,7243.0,0.0,0.0
SORENSON ARNE M,Director,0.0,12/03/2019,A,0.0,0.0,3527.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,12/03/2019,A,0.0,0.0,40277.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,,,0.0,0.0,525.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
PANKE HELMUT,Director,0.0,12/03/2019,A,0.0,0.0,54300.0,0.0,0.0
PANKE HELMUT,Director,-101.0,12/03/2019,F,101.0,149.31,54199.0,15080.31,0.27823963541762764
NOSKI CHARLES H,Director,0.0,,,0.0,0.0,12180.0,0.0,0.0
List-Stoll Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
Johnston Hugh F,Director,0.0,12/03/2019,A,0.0,0.0,4234.0,0.0,0.0
Johnston Hugh F,Director,0.0,,,0.0,0.0,0.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15805.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",-6613.0,11/26/2019,G,6613.0,0.0,104831.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",-3372.0,08/01/2019,S,3372.0,138.0612,133317.0,465542.36640000006,3.491995517450888
BROD FRANK H,Chief Accounting Officer,-1591.0,12/02/2019,F,1591.0,151.38,68689.0,240845.58,3.50631949802734
Capossela Christopher C,"EVP, Chief Marketing Officer",-2500.0,11/06/2019,S,2500.0,144.0133,118944.0,360033.24999999994,3.0269139258810864
Capossela Christopher C,"EVP, Chief Marketing Officer",-7500.0,11/07/2019,S,7500.0,144.765,111444.0,1085737.5,9.742449122429202
Capossela Christopher C,"EVP, Chief Marketing Officer",-2500.0,11/04/2019,S,2500.0,144.42,123944.0,361049.99999999994,2.91300910088427
Capossela Christopher C,"EVP, Chief Marketing Officer",-2500.0,11/05/2019,S,2500.0,144.75,121444.0,361875.0,2.9797684529495077
Capossela Christopher C,"EVP, Chief Marketing Officer",-2500.0,10/29/2019,S,2500.0,142.8851,133944.0,357212.75,2.6668813086065817
Capossela Christopher C,"EVP, Chief Marketing Officer",-5000.0,10/30/2019,S,5000.0,143.6873,128944.0,718436.5,5.571693913636928
Capossela Christopher C,"EVP, Chief Marketing Officer",-2500.0,10/30/2019,S,2500.0,144.6567,126444.0,361641.75,2.8600941918952265
COURTOIS JEAN PHILIPPE,Executive Vice President,-13074.0,10/25/2019,S,13074.0,141.0031,611855.0,1843474.5293999999,3.012927130447573
COURTOIS JEAN PHILIPPE,Executive Vice President,-11345.0,10/28/2019,S,11345.0,145.0575,600510.0,1645677.3375000001,2.7404661662586802
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,197883.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,59699.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
SMITH BRADFORD L,President/Chief Legal Officer,0.0,09/18/2019,A,0.0,0.0,859028.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",0.0,09/18/2019,A,0.0,0.0,1204758.0,0.0,0.0
Johnson Margaret L,"EVP, Bus Dev",0.0,09/18/2019,A,0.0,0.0,62423.0,0.0,0.0
Johnson Margaret L,"EVP, Bus Dev",0.0,,,0.0,0.0,0.0,0.0,0.0
Hood Amy,EVP & Chief Financial Officer,0.0,09/18/2019,A,0.0,0.0,474561.0,0.0,0.0
Hogan Kathleen T,"EVP, Human Resources",0.0,09/18/2019,A,0.0,0.0,214363.0,0.0,0.0
Hogan Kathleen T,"EVP, Human Resources",-878.0,09/18/2019,F,878.0,137.39,213485.0,120628.41999999998,0.5650440077757218
Hogan Kathleen T,"EVP, Human Resources",-1142.0,09/19/2019,F,1142.0,138.52,212343.0,158189.84000000003,0.7449731801848897
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,09/18/2019,A,0.0,0.0,624929.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,197883.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,59699.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",0.0,09/18/2019,A,0.0,0.0,136444.0,0.0,0.0
BROD FRANK H,Chief Accounting Officer,0.0,09/18/2019,A,0.0,0.0,63624.0,0.0,0.0
BROD FRANK H,Chief Accounting Officer,0.0,09/18/2019,A,0.0,0.0,70280.0,0.0,0.0
WARRIOR PADMASREE,Director,0.0,,,0.0,0.0,10097.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,27279.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
